date,arrivals,search_trends,log_arrivals,log_search_trends,time_idx,diff_1,covid_dummy,lag_1,lag_3,lag_6,lag_12,lag_24,roll_mean_3,roll_mean_6,roll_mean_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2018-09-01,1212597,62,14.0082757232699,4.143134726391533,104,-0.08755008864912384,0,14.095825811919024,13.983651205949807,14.110650997518945,13.791169708498,13.62087671509578,14.022649037339603,14.04218282147602,14.022202333243852,False,False,False,False,False,False,False,True,False,False,False
2018-10-01,1205157,59,14.002121236643323,4.0943445622221,105,-0.006154486626577693,0,14.0082757232699,13.98847009414998,14.109607511002805,13.840105604819655,13.619673273838314,14.030857209779635,14.025120275767847,14.04029450114151,False,False,False,False,False,False,False,False,True,False,False
2018-11-01,1301909,59,14.079342974937486,4.0943445622221,106,0.07722173829416334,0,14.002121236643323,14.095825811919024,13.964891308315563,13.974707626185133,13.75020374176362,14.035407590610747,14.007205896707932,14.053795803793482,False,False,False,False,False,False,False,False,False,True,False
2018-12-01,1374235,58,14.133408498296083,4.07753744390572,107,0.054065523358596934,0,14.079342974937486,14.0082757232699,13.983651205949807,14.059518133877518,13.707123243948253,14.029913311616903,14.026281174478251,14.06251541618951,False,False,False,False,False,False,False,False,False,False,True
2019-01-01,1501766,73,14.222152972774854,4.30406509320417,108,0.0887444744787711,0,14.133408498296083,14.002121236643323,13.98847009414998,14.173354917869542,13.822723482169936,14.07162423662563,14.051240723202634,14.068672946557726,False,False,False,False,False,False,False,False,False,False,False
2019-02-01,1588161,67,14.27808793069938,4.219507705176107,109,0.055934957924526074,0,14.222152972774854,14.079342974937486,14.095825811919024,14.174475078820242,13.99735033205291,14.144968148669475,14.090187869640111,14.072739451133167,True,False,False,False,False,False,False,False,False,False,False
2019-03-01,1410187,63,14.159233586799585,4.1588830833596715,110,-0.11885434389979466,0,14.27808793069938,14.133408498296083,14.0082757232699,14.110650997518945,13.8213156756166,14.21121646725677,14.120564889436837,14.081373855456429,False,True,False,False,False,False,False,False,False,False,False
2019-04-01,1468766,61,14.199933831275708,4.127134385045092,111,0.040700244476122194,0,14.159233586799585,14.222152972774854,14.002121236643323,14.109607511002805,13.884711007905327,14.219824830091275,14.145724533358452,14.085422404563149,False,False,True,False,False,False,False,False,False,False,False
2019-05-01,1326668,58,14.098181847384934,4.07753744390572,112,-0.10175198389077345,0,14.199933831275708,14.27808793069938,14.079342974937486,13.964891308315563,13.787980047347846,14.212418449591558,14.178693299130517,14.092949597919224,False,False,False,True,False,False,False,False,False,False,False
2019-06-01,1185445,59,13.985629633049472,4.0943445622221,113,-0.11255221433546225,0,14.098181847384934,14.159233586799585,14.133408498296083,13.983651205949807,13.763546512357623,14.15244975515341,14.181833111205092,14.10405714284167,False,False,False,False,True,False,False,False,False,False,False
2019-07-01,1315792,63,14.089950083662444,4.1588830833596715,114,0.10432045061297224,0,13.985629633049472,14.199933831275708,14.222152972774854,13.98847009414998,13.851727726528548,14.094581770570038,14.157203300330657,14.104222011766645,False,False,False,False,False,True,False,False,False,False,False
2019-08-01,1512447,61,14.229240088130833,4.127134385045092,115,0.13929000446838913,0,14.089950083662444,14.098181847384934,14.27808793069938,14.095825811919024,14.021844821468223,14.057920521365617,14.135169485478587,14.11267867755935,False,False,False,False,False,False,True,False,False,False,False
2019-09-01,1561274,64,14.26101335310397,4.174387269895637,116,0.03177326497313615,0,14.229240088130833,13.985629633049472,14.159233586799585,14.0082757232699,13.791169708498,14.10160660161425,14.12702817838383,14.123796533910335,False,False,False,False,False,False,False,True,False,False,False
2019-10-01,1618337,60,14.296910254660423,4.110873864173311,117,0.03589690155645364,0,14.26101335310397,14.089950083662444,14.199933831275708,14.002121236643323,13.840105604819655,14.193401174965748,14.143991472767894,14.144858003063172,False,False,False,False,False,False,False,False,True,False,False
2019-11-01,1809580,66,14.408605884730958,4.204692619390966,118,0.1116956300705354,0,14.296910254660423,14.229240088130833,14.098181847384934,14.079342974937486,13.974707626185133,14.262387898631742,14.160154209998678,14.169423754564598,False,False,False,False,False,False,False,False,False,True,False
2019-12-01,1710168,63,14.352102754004797,4.1588830833596715,119,-0.05650313072616164,0,14.408605884730958,14.26101335310397,13.985629633049472,14.133408498296083,14.059518133877518,14.322176497498452,14.211891549556348,14.19686233038072,False,False,False,False,False,False,False,False,False,False,True
2020-01-01,1994125,84,14.50571641707625,4.442651256490317,120,0.15361366307145374,0,14.352102754004797,14.296910254660423,14.089950083662444,14.222152972774854,14.173354917869542,14.35253963113206,14.272970403048904,14.215086851689778,False,False,False,False,False,False,False,False,False,False,False
2020-02-01,1242731,93,14.032822739844782,4.543294782270004,121,-0.47289367723146825,0,14.50571641707625,14.408605884730958,14.229240088130833,14.27808793069938,14.174475078820242,14.422141685270669,14.342264791951203,14.238717138714897,True,False,False,False,False,False,False,False,False,False,False
2020-03-01,449923,100,13.01683395859428,4.61512051684126,122,-1.0159887812505026,1,14.032822739844782,14.352102754004797,14.26101335310397,14.159233586799585,14.110650997518945,14.296880636975276,14.309528567236862,14.218278372810346,False,True,False,False,False,False,False,False,False,False,False
2020-04-01,0,24,0.0,3.2188758248682006,123,-13.01683395859428,1,13.01683395859428,14.50571641707625,14.296910254660423,14.199933831275708,14.109607511002805,13.851791038505104,14.102165334818581,14.123078403793237,False,False,True,False,False,False,False,False,False,False,False
2020-05-01,0,33,0.0,3.5263605246161616,124,0.0,1,0.0,14.032822739844782,14.408605884730958,14.098181847384934,13.964891308315563,9.016552232813021,11.719346959041845,12.939750584520262,False,False,False,True,False,False,False,False,False,False,False
2020-06-01,0,40,0.0,3.713572066704308,125,0.0,1,0.0,13.01683395859428,14.352102754004797,13.985629633049472,13.983651205949807,4.33894465286476,9.31791264492002,11.764902097238185,False,False,False,False,True,False,False,False,False,False,False
2020-07-01,0,39,0.0,3.6888794541139363,126,0.0,1,0.0,0.0,14.50571641707625,14.089950083662444,13.98847009414998,0.0,6.925895519252552,10.599432961150727,False,False,False,False,False,True,False,False,False,False,False
2020-08-01,0,28,0.0,3.367295829986474,127,0.0,1,0.0,0.0,14.032822739844782,14.229240088130833,14.095825811919024,0.0,4.508276116406511,9.425270454178857,False,False,False,False,False,False,True,False,False,False,False
2020-09-01,0,33,0.0,3.5263605246161616,128,0.0,1,0.0,0.0,13.01683395859428,14.26101335310397,14.0082757232699,0.0,2.16947232643238,8.23950044683462,False,False,False,False,False,False,False,True,False,False,False
2020-10-01,0,33,0.0,3.5263605246161616,129,0.0,1,0.0,0.0,0.0,14.296910254660423,14.002121236643323,0.0,0.0,7.051082667409291,False,False,False,False,False,False,False,False,True,False,False
2020-11-01,0,26,0.0,3.295836866004329,130,0.0,1,0.0,0.0,0.0,14.408605884730958,14.079342974937486,0.0,0.0,5.859673479520922,False,False,False,False,False,False,False,False,False,True,False
2020-12-01,0,23,0.0,3.1780538303479458,131,0.0,1,0.0,0.0,0.0,14.352102754004797,14.133408498296083,0.0,0.0,4.65895632246001,False,False,False,False,False,False,False,False,False,False,True
2021-01-01,0,26,0.0,3.295836866004329,132,0.0,1,0.0,0.0,0.0,14.50571641707625,14.222152972774854,0.0,0.0,3.462947759626276,False,False,False,False,False,False,False,False,False,False,False
2021-02-01,0,21,0.0,3.091042453358316,133,0.0,1,0.0,0.0,0.0,14.032822739844782,14.27808793069938,0.0,0.0,2.2541380582032553,True,False,False,False,False,False,False,False,False,False,False
2021-03-01,0,27,0.0,3.332204510175204,134,0.0,1,0.0,0.0,0.0,13.01683395859428,14.159233586799585,0.0,0.0,1.08473616321619,False,True,False,False,False,False,False,False,False,False,False
2021-04-01,0,27,0.0,3.332204510175204,135,0.0,1,0.0,0.0,0.0,0.0,14.199933831275708,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False
2021-05-01,0,28,0.0,3.367295829986474,136,0.0,1,0.0,0.0,0.0,0.0,14.098181847384934,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2021-06-01,0,26,0.0,3.295836866004329,137,0.0,1,0.0,0.0,0.0,0.0,13.985629633049472,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False
2021-07-01,0,26,0.0,3.295836866004329,138,0.0,1,0.0,0.0,0.0,0.0,14.089950083662444,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False
2021-08-01,0,24,0.0,3.2188758248682006,139,0.0,1,0.0,0.0,0.0,0.0,14.229240088130833,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False
2021-09-01,0,26,0.0,3.295836866004329,140,0.0,1,0.0,0.0,0.0,0.0,14.26101335310397,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False
2021-10-01,0,32,0.0,3.4965075614664802,141,0.0,1,0.0,0.0,0.0,0.0,14.296910254660423,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False
2021-11-01,400,35,5.993961427306569,3.58351893845611,142,5.993961427306569,1,0.0,0.0,0.0,0.0,14.408605884730958,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False
2021-12-01,3100,29,8.03947991910045,3.4011973816621555,143,2.04551849179388,1,5.993961427306569,0.0,0.0,0.0,14.352102754004797,1.9979871424355231,0.9989935712177616,0.4994967856088808,False,False,False,False,False,False,False,False,False,False,True
2022-01-01,19727,47,9.889794225404126,3.871201010907891,144,1.8503143063036767,0,8.03947991910045,0.0,0.0,0.0,14.50571641707625,4.677813782135673,2.3389068910678366,1.1694534455339183,False,False,False,False,False,False,False,False,False,False,False
2022-02-01,29517,55,10.292755525741722,4.02535169073515,145,0.40296130033759603,0,9.889794225404126,5.993961427306569,0.0,0.0,14.032822739844782,7.974411857270382,3.987205928635191,1.9936029643175954,True,False,False,False,False,False,False,False,False,False,False
2022-03-01,41740,67,10.63923913817842,4.219507705176107,146,0.3464836124366979,0,10.292755525741722,8.03947991910045,0.0,0.0,13.01683395859428,9.407343223415433,5.702665182925478,2.851332591462739,False,True,False,False,False,False,False,False,False,False,False
2022-04-01,101373,68,11.52657192700408,4.23410650459726,147,0.8873327888256597,0,10.63923913817842,9.889794225404126,0.0,0.0,0.0,10.273929629774756,7.475871705955214,3.737935852977607,False,False,True,False,False,False,False,False,False,False,False
2022-05-01,172948,64,12.060752032330674,4.174387269895637,148,0.5341801053265947,0,11.52657192700408,10.292755525741722,5.993961427306569,0.0,0.0,10.81952219697474,9.396967027122562,4.698483513561281,False,False,False,True,False,False,False,False,False,False,False
2022-06-01,236677,66,12.374455846526772,4.204692619390966,149,0.3137038141960975,0,12.060752032330674,10.63923913817842,8.03947991910045,0.0,0.0,11.408854365837724,10.408098794626577,5.70354618292217,False,False,False,False,True,False,False,False,False,False,False
2022-07-01,352579,60,12.773032825839735,4.110873864173311,150,0.39857697931296343,0,12.374455846526772,11.52657192700408,9.889794225404126,0.0,0.0,11.987259935287176,11.130594782530965,6.7347508367994005,False,False,False,False,False,True,False,False,False,False,False
2022-08-01,486407,62,13.094803056867258,4.143134726391533,151,0.3217702310275232,0,12.773032825839735,12.060752032330674,10.292755525741722,0.0,0.0,12.402746901565727,11.611134549270233,7.799170238952712,False,False,False,False,False,False,True,False,False,False,False
2022-09-01,431909,56,12.97597251218851,4.04305126783455,152,-0.11883054467874743,0,13.094803056867258,12.374455846526772,10.63923913817842,0.0,0.0,12.747430576411254,12.078142471124488,8.890403827024985,False,False,False,False,False,False,False,True,False,False,False
2022-10-01,484355,57,13.090575452513944,4.060443010546419,153,0.11460294032543317,0,12.97597251218851,12.773032825839735,11.52657192700408,0.0,0.0,12.947936131631835,12.467598033459504,9.97173486970736,False,False,False,False,False,False,False,False,True,False,False
2022-11-01,596919,53,13.299538380045405,3.9889840465642745,154,0.20896292753146106,0,13.090575452513944,13.094803056867258,12.060752032330674,5.993961427306569,0.0,13.053783673856572,12.728265287711148,11.062616157416855,False,False,False,False,False,False,False,False,False,True,False
2022-12-01,707071,53,13.4688877784488,3.9889840465642745,155,0.16934939840339425,0,13.299538380045405,12.97597251218851,12.374455846526772,8.03947991910045,0.0,13.12202878158262,12.934729678996938,11.671414236811756,False,False,False,False,False,False,False,False,False,False,True
2023-01-01,871162,63,13.677584379542898,4.1588830833596715,156,0.2086966010940987,0,13.4688877784488,13.090575452513944,12.773032825839735,9.889794225404126,0.0,13.28633387033605,13.117135000983943,12.123864891757455,False,False,False,False,False,False,False,False,False,False,False
2023-02-01,932969,58,13.746128324971682,4.07753744390572,157,0.06854394542878417,0,13.677584379542898,13.299538380045405,13.094803056867258,10.292755525741722,0.0,13.482003512679034,13.267893593267802,12.439514071269018,True,False,False,False,False,False,False,False,False,False,False
2023-03-01,895425,54,13.705054861669192,4.007333185232471,158,-0.04107346330249051,0,13.746128324971682,13.4688877784488,12.97597251218851,10.63923913817842,0.0,13.63086682765446,13.376447804618538,12.727295137871515,False,True,False,False,False,False,False,False,False,False,False
2023-04-01,984146,59,13.79953055512068,4.0943445622221,159,0.0944756934514892,0,13.705054861669192,13.677584379542898,13.090575452513944,11.52657192700408,0.0,13.709589188727923,13.497961529531986,12.982779781495745,False,False,True,False,False,False,False,False,False,False,False
2023-05-01,916257,55,13.728053263386355,4.02535169073515,160,-0.07147729173432538,0,13.79953055512068,13.746128324971682,13.299538380045405,12.060752032330674,0.0,13.750237913920516,13.616120713299777,13.17219300050546,False,False,False,True,False,False,False,False,False,False,False
2023-06-01,975010,52,13.790204031967624,3.970291913552122,161,0.06215076858126878,0,13.728053263386355,13.705054861669192,13.4688877784488,12.374455846526772,0.0,13.744212893392076,13.687539860523268,13.311134769760102,False,False,False,False,True,False,False,False,False,False,False
2023-07-01,1038563,53,13.853349547746552,3.9889840465642745,162,0.06314551577892757,0,13.790204031967624,13.79953055512068,13.677584379542898,12.773032825839735,0.0,13.77259595015822,13.74109256944307,13.429113785213508,False,False,False,False,False,True,False,False,False,False,False
2023-08-01,1217421,56,14.012246066178168,4.04305126783455,163,0.15889651843161623,0,13.853349547746552,13.728053263386355,13.746128324971682,13.094803056867258,0.0,13.790535614366844,13.77038676414368,13.519140178705742,False,False,False,False,False,False,True,False,False,False,False
2023-09-01,1054449,55,13.86852986193991,4.02535169073515,164,-0.14371620423825782,0,14.012246066178168,13.790204031967624,13.705054861669192,12.97597251218851,0.0,13.885266548630781,13.81473972101143,13.595593762814985,False,False,False,False,False,False,False,True,False,False,False
2023-10-01,1112526,61,13.922144562390951,4.127134385045092,165,0.053614700451040775,0,13.86852986193991,13.853349547746552,13.79953055512068,13.090575452513944,0.0,13.911375158621544,13.84198555438988,13.669973541960935,False,False,False,False,False,False,False,False,True,False,False
2023-11-01,1233371,56,14.025262439806252,4.04305126783455,166,0.10311787741530054,0,13.922144562390951,14.012246066178168,13.728053263386355,13.299538380045405,5.993961427306569,13.934306830169676,13.86242122226826,13.739270967784018,False,False,False,False,False,False,False,False,False,True,False
2023-12-01,1371135,57,14.131150151290626,4.060443010546419,167,0.10588771148437459,0,14.025262439806252,13.86852986193991,13.790204031967624,13.4688877784488,8.03947991910045,13.938645621379038,13.91195608500491,13.799747972764088,False,False,False,False,False,False,False,False,False,False,True
